TP_DataRatio,TP_HtmlRatio,TP_RequestRatio,Website,avgLinkLength,avgSrcLength,class,differentFinalDomain,domainStringSent,externalLinkRatio,externalSrcRatio,frameCounter,initialResponseRatio,initialResponseSize,internalSubDir,link2TextRatio,mainFrameRedirects,maxLinkLength,metaRefreshes,nonLinkCharacters,otherFrameRedirects,text2HtmlRatio,typoDomain,windowLocation
0.110978422619,0.129834938732,0.265486725664,www.dreikant.at,0.0,0.0,benign,0,3,0.0,0.0,5.0,0.000184151785714,297,1,0.0,2,1477.0,0.0,0.0,5,0.0,0,0.0
0.27997021405,0.714288030462,0.336787564767,www.h-eva-home.com,46.5,56.0,benign,0,2,0.75,0.333333333333,6.0,6.78334011667e-05,134,1,0.027027027027,2,8544.0,0.0,360.0,14,0.00317713834291,0,0.0
0.166859592408,0.915272942612,0.179487179487,www.uberchord.com,103.220338983,82.875,benign,0,2,0.525423728814,0.5,2.0,0.000127587254142,234,1,0.0635441061671,2,6090.0,0.0,5998.0,1,0.00926863857374,0,0.0
0.0,0.0,0.0,www.crackshop.at,80.8873239437,48.5371900826,benign,0,0,0.0211267605634,0.0,1.0,0.11052688457,85911,1,0.617824773414,1,11486.0,0.0,253.0,0,0.00437961033376,0,0.0
0.842838119917,0.830547942153,0.789473684211,diamondsuite.kross.travel,11.7,82.4444444444,benign,0,2,0.3,0.666666666667,1.0,0.0445080256244,12367,1,0.0658250676285,2,117.0,0.0,1036.0,0,0.0470134384671,0,0.0
0.0,0.0,0.0,iinlku.gymnyy.com,17.0,0.0,benign,0,0,1.0,0.0,1.0,1.0,612,0.0,0.0622837370242,1,34.0,0.0,271.0,0,0.474548440066,0,0.0
0.03312126921,0.03312126921,0.333333333333,onlinepahar.com,65.52,60.6052631579,benign,0,1,0.0133333333333,0.0263157894737,1.0,0.201981678662,48353,1,0.154491309104,1,4914.0,0.0,13912.0,0,0.105756375977,0,0.0
0.999873238787,0.999845982596,0.980392156863,www.physicscentral.com,22.5338345865,50.0,benign,1,0,0.203007518797,0.210526315789,1.0,0.000126761212605,66,1,0.322802453076,2,2997.0,0.0,3644.0,0,0.106844310307,0,0.0
0.271747716363,0.138294003556,0.425,www.ctbfin.com,36.7692307692,81.5294117647,benign,0,0,0.115384615385,0.176470588235,4.0,0.0492414882628,12156,1,0.126768534239,2,956.0,0.0,1543.0,2,0.0779925847458,0,0.0
0.320271697623,0.294133041715,0.4,blog.novadrift.io,21.5,57.4705882353,benign,0,1,0.08,0.294117647059,1.0,0.028794748046,8860,1,0.293122074181,2,1075.0,0.0,1963.0,0,0.147799244239,0,0.0
0.7404913014,0.769813572264,0.579439252336,th.advisor.travel,47.0,84.0,benign,0,11,1.0,1.0,6.0,0.000102086815086,178,1,0.146341463415,2,2881.0,0.0,70.0,5,0.00201751796083,0,1.0
0.991119125376,0.983395646607,0.967213114754,www.pakaplastics.com,0.0,82.0909090909,benign,0,2,0.0,1.0,2.0,0.00876462573264,3242,0.0,0.0,2,183.0,0.0,43.0,0,0.000127072688533,0,1.0
0.174433245495,0.342409724071,0.274193548387,www.scottmarshallhomes.com,0.0,188.25,benign,0,1,0.0,1.0,3.0,0.0307922562731,25018,1,0.0252525252525,2,2764.0,0.0,193.0,3,0.00559116708553,0,1.0
0.11983841621,0.155332288794,0.132743362832,visitpearland.com,48.5405405405,130.444444444,benign,0,4,0.135135135135,0.688888888889,1.0,0.0104480139654,9624,1,0.389821476152,2,5388.0,0.0,2290.0,0,0.00280776358227,0,0.0
0.654735938831,0.757217715444,0.317757009346,www.solodeportes.com.ar,58.3714285714,150.172794118,benign,0,5,0.0285714285714,0.0919117647059,1.0,8.58110747517e-05,134,1,0.21903812609,2,20430.0,0.0,6268.0,0,0.016588505443,0,1.0
0.326739437064,0.431219616433,0.48275862069,avanti.in,46.5,53.4,benign,0,5,0.75,0.2,10.0,0.000170522725837,162,1,0.168297455969,2,3509.0,0.0,425.0,12,0.00438468534949,0,1.0
0.558495869468,0.579977353,0.655737704918,www.bustena.com,23.6,64.5,benign,0,1,0.4,1.0,11.0,0.141930499487,53827,1,0.351648351648,1,18808.0,0.0,118.0,9,0.0102714600147,0,0.0
0.237835783212,0.536360605445,0.421621621622,www.alcir61.net,0.0,0.0,benign,0,6,0.0,0.0,9.0,0.0195166275463,70343,1,0.0,1,15720.0,1.0,0.0,11,0.0,0,1.0
0.0945398836771,0.0688135373568,0.292307692308,kevcoelectrical.com,37.4342105263,67.375,benign,0,1,0.0789473684211,0.375,1.0,0.0122436102045,19908,1,0.177507343684,2,2845.0,0.0,1960.0,0,0.0188030141634,0,0.0
0.652352771363,0.585349057416,0.5,www.cshtr.com,26.0,0.0,benign,0,0,0.0,0.0,1.0,0.01667147806,231,0.0,0.241666666667,4,26.0,0.0,91.0,0,0.0157770181436,0,0.0
0.0283875078765,0.00503064209133,0.140186915888,bafit.in,30.2608695652,71.6944444444,benign,0,1,0.0434782608696,0.0,1.0,0.0125470692286,37176,1,0.156268221574,1,2088.0,0.0,2894.0,0,0.0170624695313,0,0.0
0.23116047227,0.595216255812,0.30701754386,www.calicutjournal.com,62.69140625,81.476635514,benign,0,1,0.0234375,0.102803738318,2.0,0.00106226575471,1151,1,0.295570079884,2,16049.0,0.0,970.0,1,0.0110211137968,0,0.0
0.292928440228,0.341045810556,0.344827586207,urbe01.net,39.4131736527,74.8,benign,0,0,0.0119760479042,0.266666666667,1.0,0.0824292421936,28317,1,0.379964371791,1,6582.0,0.0,5917.0,0,0.124719013017,0,0.0
0.216162998548,0.238978347997,0.43137254902,paglabs.com,50.25,67.0,benign,0,1,1.0,1.0,3.0,0.0693037090828,49627,1,0.944444444444,1,2766.0,0.0,1.0,2,0.00145348837209,0,0.0
0.999510160882,0.999298533497,0.986206896552,biglobe-tel.goo.ne.jp,1692.0,156.555555556,benign,1,23,1.0,1.0,16.0,0.000233985650338,214,1,0.133333333333,3,17262.0,0.0,13.0,16,0.00035812343321,0,1.0
0.00438840607657,0.0,0.0869565217391,www.sansebastian.travel,50.5940594059,118.712643678,benign,0,0,0.0247524752475,0.0689655172414,1.0,0.00792075158028,5422,1,0.297511648657,2,10220.0,0.0,7086.0,0,0.0425717794725,0,0.0
0.0,0.0,0.0,photo.orthodoxy.ru,18.0,21.5,benign,0,1,0.0,0.0,1.0,0.228695423461,1739,0.0,0.25,1,72.0,0.0,33.0,0,0.0352846832398,0,0.0
0.410699580678,0.344819535673,0.651515151515,irricomp.com,29.2702702703,74.09375,benign,0,4,0.351351351351,0.1875,3.0,0.000136457321551,144,1,0.198307773665,2,2166.0,0.0,3032.0,1,0.0557315689424,0,0.0
0.693945706236,0.769573086841,0.626262626263,sdd.spc.int,0.0,0.0,benign,0,4,0.0,0.0,6.0,0.000637713628821,608,1,0.0,2,20826.0,0.0,21.0,5,6.41803406448e-05,0,0.0
0.0419074412003,0.0419520982392,0.166666666667,yourinsight.net,0.0,33.0,benign,0,0,0.0,0.5,1.0,0.0172217153285,1359,1,0.0,1,0.0,0.0,0.0,0,0.0,0,0.0
0.999593160159,0.999336623413,0.965517241379,www.unlockperu.com,52.4430379747,89.1764705882,benign,1,0,0.974683544304,1.0,1.0,0.000406839840716,66,0.0,0.377467754672,2,4143.0,0.0,2365.0,0,0.0523357533511,0,0.0
0.0466483208208,0.0,0.142857142857,www.seguretat.com.ar,0.0,64.6666666667,benign,0,0,0.0,0.333333333333,1.0,0.00633198856502,237,1,0.0,2,0.0,0.0,22.0,0,0.00602409638554,0,0.0
0.0,0.0,0.0,www.thespiritlife.net,53.9298245614,45.0204081633,benign,0,0,0.0,0.0,1.0,0.0486353347137,45356,1,0.242098609355,2,3074.0,0.0,2398.0,0,0.041710609576,0,0.0
0.146046223825,0.813727602725,0.0740740740741,ei04.com,16.6055226824,38.1086956522,benign,0,0,0.0,0.0869565217391,1.0,0.00778528441426,2617,1,0.448170731707,2,8419.0,0.0,181.0,0,0.00711543050524,0,1.0
0.237347268684,0.526198050095,0.239130434783,www.motionlab.io,0.0,0.0,benign,0,4,0.0,0.0,3.0,0.00309907465406,4532,1,0.0,2,78.0,0.0,0.0,1,0.0,0,0.0
0.600014123795,0.656765613687,0.690322580645,osglavnom.ru,0.0,0.0,benign,0,15,0.0,0.0,29.0,0.00891211468522,5048,1,0.0,1,18612.0,0.0,0.0,36,0.0,0,5.0
0.342801907521,0.96924665852,0.464566929134,ips-flower.com,0.0,99.2222222222,benign,0,2,0.0,0.888888888889,4.0,0.00449457635489,3950,1,0.0,1,1430.0,0.0,362.0,3,0.0152145589039,0,0.0
0.0430727273448,0.00483041837998,0.166666666667,www.bajajfinservhealth.in,0.0,0.0,benign,0,0,0.0,0.0,3.0,0.000321083279489,162,1,0.0,2,3224.0,0.0,151.0,1,0.662280701754,0,1.0
0.953034151742,0.927777979532,0.920634920635,ubloom.com,34.8615384615,87.3076923077,benign,0,2,0.276923076923,0.923076923077,2.0,0.000286227362769,303,1,0.529297820823,2,4532.0,0.0,1944.0,1,0.0265282657708,0,1.0
0.0637249994995,0.183046753695,0.0625,eiberoamerica.com,21.6315789474,59.5,benign,0,1,0.263157894737,0.25,1.0,0.00468477847404,234,1,0.0834018077239,2,411.0,0.0,2231.0,0,0.0773066539622,0,0.0
0.204782907064,0.198194166372,0.268817204301,unoha-u.com,26.6981132075,43.1578947368,benign,0,5,0.0566037735849,0.263157894737,1.0,0.000153248876175,159,1,0.361858190709,3,1415.0,0.0,261.0,0,0.013836733313,0,0.0
0.884544014483,0.884544014483,0.75,egrouplendingpartners.com,0.0,60.6666666667,benign,0,0,0.0,1.0,1.0,0.115455985517,2551,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0,0.0
0.938318794157,0.82016836697,0.933333333333,www.fasken.com,29.0375,114.642857143,benign,0,0,0.0875,0.97619047619,1.0,0.000120490414524,195,1,0.168001033058,2,4646.0,0.0,6443.0,0,0.0678774279504,0,0.0
0.889745109662,0.877217592211,0.928571428571,www.happione.com,249.380952381,92.0476190476,benign,0,3,0.047619047619,0.952380952381,3.0,0.110254890338,5952,1,0.101910828025,1,5237.0,0.0,141.0,1,0.00425209219186,0,1.0
0.994894796339,0.981980822447,0.909090909091,www.bahissikayetvar.net,38.1,100.0,benign,1,0,0.9,1.0,1.0,0.00510520366116,280,0.0,0.472527472527,2,381.0,0.0,144.0,0,0.00414515639235,0,0.0
0.0857222687902,0.00863051225484,0.185185185185,daddy-blog.com,44.1732283465,75.6923076923,benign,0,0,0.149606299213,0.0,1.0,0.0381903697495,8201,1,0.605680119581,2,5610.0,0.0,1319.0,0,0.0942333154914,0,0.0
1.0,1.0,1.0,www.eccentricbliss.com,46.5,56.0,benign,1,4,0.75,0.333333333333,3.0,0.0801154487571,19264,1,0.129411764706,2,2865.0,0.0,370.0,3,0.0040954381637,0,1.0
0.0539907660197,0.0223843393625,0.11320754717,happyhouz.com,57.4311926606,96.5135135135,benign,0,0,0.0183486238532,0.0540540540541,1.0,0.0601738240617,44456,1,0.390885188431,1,6260.0,0.0,2780.0,0,0.102737259139,0,0.0
0.0,0.0,0.0,echopoll.com,11.8888888889,22.5238095238,benign,0,0,0.0,0.0,1.0,0.0600938878624,6375,1,0.313829787234,1,214.0,0.0,258.0,0,0.0518477661335,0,0.0
0.355639659973,0.375311684675,0.491379310345,blog-rc.tidom.net,0.0,0.0,benign,0,2,0.0,0.0,6.0,0.000107347820702,234,1,0.0,2,14274.0,1.0,0.0,5,0.0,0,1.0
0.470569971844,0.247471148221,0.549019607843,qarita.ru,143.647727273,67.0,benign,0,0,0.522727272727,0.322580645161,1.0,0.0406848793851,13366,1,0.239929947461,1,12641.0,0.0,434.0,0,0.00782545534283,0,0.0
0.989402355382,0.977544473607,0.962962962963,www.blackstonesaunas.com,0.0,82.0909090909,benign,0,2,0.0,1.0,2.0,0.0105455290278,8701,0.0,0.0,2,183.0,0.0,58.0,1,7.22782863566e-05,0,1.0
0.583651329276,0.627735057969,0.894736842105,stikerizazid.com,65.7916666667,158.033333333,benign,0,1,0.0416666666667,0.566666666667,1.0,0.34580876092,43861,1,0.294279176201,1,4737.0,0.0,1542.0,0,0.0362770002158,0,0.0
0.651685083052,0.805029308746,0.663366336634,www.yumami.net,0.0,0.0,benign,0,17,0.0,0.0,61.0,0.0383073814953,23588,1,0.0,1,1925.0,0.0,0.0,65,0.0,0,0.0
0.155057659257,0.293970797543,0.194690265487,www.dimokratiki.gr,67.2857142857,104.583333333,benign,0,3,0.18253968254,0.75,1.0,0.000105183262356,162,1,0.206576125804,2,8478.0,0.0,1110.0,0,0.0091092590181,0,0.0
0.0,0.0,0.0,sarlgem.com,38.9345238095,19.8333333333,benign,0,0,0.0,0.0,1.0,0.0319670963676,16384,1,0.0396710208031,2,6541.0,0.0,1985.0,0,0.0337849986107,0,0.0
0.32833205186,0.52652338164,0.171052631579,mail.eguiders.com,29.3294797688,55.7021276596,benign,0,5,0.0173410404624,0.148936170213,2.0,0.0284487101307,10730,1,0.655792555416,1,5074.0,0.0,823.0,0,0.0562164958149,0,0.0
0.604668778255,0.633494858484,0.6,blackgunstuff.com,48.6363636364,80.875,benign,0,1,0.0909090909091,0.708333333333,1.0,0.023708434929,10861,1,0.2138063279,2,2140.0,0.0,1640.0,0,0.047732369228,0,0.0
0.546210423268,0.186134878597,0.463768115942,www.dartacan.travel,37.2068965517,111.764705882,benign,0,2,0.0689655172414,0.441176470588,1.0,0.0271997449571,16893,1,0.264290517821,1,1079.0,0.0,1094.0,0,0.0141767566022,0,0.0
0.0721015630662,0.0627114710445,0.545454545455,www.albaemichelle.net,0.0,67.6666666667,benign,0,2,0.0,0.666666666667,1.0,0.0167057231899,1383,1,0.0,2,0.0,0.0,88.0,1,0.0367278797997,0,0.0
0.0,0.0,0.0,www.ufp-plongee.com,64.019047619,63.7,benign,0,0,0.0285714285714,0.0,1.0,0.110069010602,41756,1,0.339656964657,2,6722.0,0.0,2541.0,0,0.091536229126,0,0.0
0.0597226865735,0.16147117611,0.1,www.nysm.nysed.gov,41.5570469799,90.3157894737,benign,0,2,0.0436241610738,0.105263157895,1.0,0.0134984172226,18451,1,0.532402164339,1,12384.0,0.0,3716.0,0,0.0789489370157,0,0.0
0.0,0.0,0.0,2av2to.ypgg.net,0.0,0.0,benign,0,1,0.0,0.0,1.0,0.0299316706079,2291,0.0,0.534117647059,1,0.0,0.0,198.0,0,0.0455422203172,0,0.0
0.157648415197,0.264086533596,0.241379310345,conradfestival.pl,0.0,0.0,benign,0,2,0.0,0.0,3.0,0.0322506445472,45708,1,0.0,1,2952.0,0.0,0.0,1,0.0,0,0.0
0.0,0.0,0.0,bisual.net,0.0,36.0,benign,0,4,0.0,0.0,1.0,0.00229121614664,178,1,0.0,2,0.0,0.0,238.0,0,0.0647795318454,0,0.0
0.666323637967,0.248743887958,0.739130434783,www.yunqishi.net,36.5906163753,147.703007519,benign,0,0,0.050597976081,0.187969924812,1.0,0.108019438578,84288,1,0.288504883546,1,39774.0,0.0,2841.0,0,0.0174173624015,0,1.0
0.970656579303,0.953624536198,0.896551724138,www.biguysfuck.com,52.9213483146,58.4390243902,benign,0,0,0.123595505618,0.780487804878,1.0,0.00102674952715,171,1,0.621986105435,2,4710.0,0.0,925.0,0,0.0213947225768,0,1.0
0.0230134051272,0.0236874440224,0.151785714286,app.mraiorg.in,20.4503816794,41.0131578947,benign,0,0,0.0381679389313,0.0131578947368,3.0,0.0307447136715,83112,1,0.292006875806,1,2679.0,0.0,3295.0,1,0.04702815222,0,0.0
0.150720033698,0.211155737705,0.239130434783,www.asiapets.in,44.912,82.8153846154,benign,0,1,0.072,0.0769230769231,2.0,0.00293980851755,1005,1,0.285887929987,2,5614.0,0.0,5875.0,1,0.0424742119012,0,0.0
0.111690624602,0.103130259959,0.545454545455,meubles.yoneticiatama.net,0.0,67.6666666667,benign,0,2,0.0,0.666666666667,1.0,0.0159938013901,1383,1,0.0,2,0.0,0.0,88.0,1,0.0367278797997,0,0.0
0.05708822596,0.0100489149039,0.118644067797,fibuss.com,22.6846846847,33.5471698113,benign,0,0,0.027027027027,0.0377358490566,1.0,0.000360203110124,227,1,0.113108614232,2,2518.0,0.0,4736.0,0,0.049393221844,0,0.0
0.0087704529582,0.0,0.0454545454545,iiaw.aben.tv,56.3227848101,46.9473684211,benign,0,0,0.00158227848101,0.631578947368,1.0,0.00170545245934,547,1,0.208983030254,2,35596.0,0.0,19531.0,0,0.0524344171606,0,0.0
0.992721098437,0.987668216657,0.95652173913,www.physicsresourcebank.com,0.0,85.6428571429,benign,0,2,0.0,1.0,2.0,0.00721692279752,5007,0.0,0.0,2,183.0,0.0,26.0,0,4.52130665762e-05,0,1.0
0.570702933212,0.264925425312,0.743119266055,jp.cocoriang.net,47.5093167702,70.6577181208,benign,0,0,0.0496894409938,0.456375838926,3.0,0.0424188390941,30498,1,0.118307997356,1,7649.0,0.0,6670.0,1,0.0600754417312,0,1.0
0.536317087134,0.66906687369,0.696428571429,www.gzrally.com,0.0,0.0,benign,0,26,0.0,0.0,22.0,0.00235352539539,5147,1,0.0,2,23409.0,4.0,0.0,25,0.0,0,4.0
0.713476030383,0.847895951149,0.357723577236,www.theveryend.net,46.5,56.0,benign,0,3,0.75,0.333333333333,8.0,0.0322255071168,41955,1,0.131465517241,1,9681.0,0.0,403.0,12,0.00396059886986,0,0.0
0.095929624805,0.0643168493444,0.247422680412,kittymews.com,56.53515625,132.294117647,benign,0,10,0.05078125,0.235294117647,6.0,2.47416660791e-06,2,1,0.429358268221,2,14473.0,0.0,4455.0,4,0.0297077928255,0,1.0
0.188391192859,0.254071005086,0.171568627451,turcotolivier.com,47.0,84.0,benign,0,1,1.0,1.0,4.0,0.00103471896671,5092,1,0.252631578947,2,18507.0,0.0,71.0,2,0.00244706609654,0,0.0
0.232340140609,0.567204919659,0.409090909091,wikichristian.org,23.9783281734,150.611111111,benign,0,4,0.0340557275542,0.5,3.0,0.000786580034519,242,1,0.396917148362,2,7745.0,0.0,3756.0,1,0.111485035085,0,0.0
0.494144866897,0.289523908443,0.55,krisrice.io,27.0740740741,22.8,benign,0,1,0.333333333333,0.2,1.0,0.0769278502221,8678,1,0.402335456476,2,731.0,0.0,563.0,0,0.109382257315,0,0.0
0.0939499664184,0.648780190414,0.474358974359,www.latvia.travel,19.0,211.25,benign,1,9,0.0,1.0,2.0,0.000363750913835,306,1,0.191780821918,5,4074.0,0.0,59.0,0,0.00454800323967,0,0.0
0.136276878189,0.168442286047,0.264705882353,www.anwb.nl,28.7766497462,1992.91891892,benign,0,3,0.0761421319797,0.189189189189,2.0,0.000233089986025,228,1,0.408949658173,2,5669.0,0.0,3804.0,0,0.00732686635299,0,1.0
0.036088520665,0.197485274315,0.0612244897959,irdc.ir,36.2510288066,40.8805970149,benign,0,1,0.0205761316872,0.0298507462687,1.0,0.111683441551,73979,1,0.375404530744,2,8809.0,0.0,193.0,0,0.00381674674835,0,0.0
0.168759706282,0.530965971129,0.156097560976,www.ugandandiasporanews.com,58.6,132.25,benign,0,4,0.8,1.0,6.0,0.00762394793648,13294,1,0.277777777778,1,39936.0,1.0,39.0,5,0.00126071020008,0,0.0
0.713355365699,0.773616612953,0.242424242424,www.daikinmea.com,36.2888888889,59.6,benign,0,1,0.911111111111,0.28,1.0,0.00621136712607,2682,1,0.488687782805,2,1633.0,0.0,339.0,0,0.0262345679012,0,1.0
0.0310342653252,0.035991966937,0.0845070422535,berezka-butan.ru,29.1951219512,50.8035714286,benign,0,1,0.0365853658537,0.0892857142857,1.0,0.0329368073388,15148,1,0.130799329234,1,4788.0,0.0,1555.0,0,0.00855477398469,0,0.0
0.0257676514498,0.0555554067842,0.0444444444444,prime-dissertations.com,48.5044247788,77.0476190476,benign,0,1,0.0530973451327,0.0714285714286,1.0,0.000906699390648,730,1,0.398190606023,2,5481.0,0.0,9712.0,0,0.0262544393234,0,1.0
0.986916792841,0.9752789103,0.964285714286,www.ehave.com,0.0,82.0909090909,benign,0,2,0.0,1.0,2.0,0.0129918944,6118,0.0,0.0,2,183.0,0.0,16.0,0,2.92106195207e-05,0,1.0
0.969059739144,0.944309295651,0.904761904762,www.benison.com.tw,58.7352941176,147.823529412,benign,0,2,0.0514705882353,1.0,1.0,0.000126054931938,162,1,0.355346515646,2,7988.0,0.0,3358.0,0,0.0553213181958,0,0.0
